id,observed_on,time_observed_at,user_id,latitude,longitude,positional_accuracy,scientific_name,common_name,taxon_id
8909906,2017-10-26,2017-10-26 22:02:09 UTC,652552,50.9818033333,-114.0529555,,Passer domesticus,House Sparrow,13858
8909915,2017-10-20,2017-10-21 00:05:19 UTC,652552,50.9810366667,-114.0527945,,Sciurus carolinensis,Eastern Gray Squirrel,46017
8909920,2017-10-24,2017-10-24 21:59:56 UTC,652552,50.982395,-114.0543666667,,Sciurus carolinensis,Eastern Gray Squirrel,46017
8909933,2017-10-27,2017-10-28 00:05:16 UTC,652552,50.9810366667,-114.0527945,,Lepus townsendii,White-tailed Jackrabbit,43145
8909939,2017-10-26,2017-10-26 22:02:16 UTC,652552,50.9818033333,-114.0529555,,Passer domesticus,House Sparrow,13858
8909941,2017-10-19,2017-10-19 13:46:00 UTC,652552,50.9821033333,-114.0589055,,Turdus migratorius,American Robin,12727
8910245,2017-11-23,2017-11-23 19:06:30 UTC,651108,51.0592633966,-114.1262818697,25112,Sciurus carolinensis,Eastern Gray Squirrel,46017
8910450,2017-11-22,2017-11-22 19:33:31 UTC,650759,51.0769971667,-114.1294638333,65,Lepus townsendii,White-tailed Jackrabbit,43145
8910453,2017-11-22,2017-11-22 22:05:33 UTC,650759,51.0789916667,-114.1275166667,30,Sciurus carolinensis,Eastern Gray Squirrel,46017
8910460,2017-11-22,2017-11-22 22:07:43 UTC,650759,51.0779695,-114.1284778333,10,Pica hudsonia,Black-billed Magpie,143853
8910465,2017-11-23,2017-11-23 15:52:06 UTC,650759,51.0644111667,-114.1092221667,10,Pica hudsonia,Black-billed Magpie,143853
8910485,2017-11-23,2017-11-23 17:26:06 UTC,650759,51.0630111667,-114.1077805,10,Pica hudsonia,Black-billed Magpie,143853
8910533,2017-11-23,2017-11-23 17:42:03 UTC,650759,51.0618778333,-114.1080388333,10,Colaptes auratus,Northern Flicker,18236
8910866,2017-11-23,2017-11-23 16:12:52 UTC,650759,51.0618388333,-114.1080028333,13,Sciurus carolinensis,Eastern Gray Squirrel,46017
8911039,2017-11-23,2017-11-23 15:32:33 UTC,653115,51.0760650635,-114.1272125244,,Pica hudsonia,Black-billed Magpie,143853
8911087,2017-11-23,2017-11-23 21:04:33 UTC,650759,51.0645416667,-114.1093055,10,Sciurus carolinensis,Eastern Gray Squirrel,46017
8911170,2017-11-23,2017-11-23 21:05:22 UTC,650759,51.06515,-114.1086583333,10,Sciurus carolinensis,Eastern Gray Squirrel,46017
8911175,2017-11-23,2017-11-23 21:08:38 UTC,650759,51.0631471667,-114.1077888333,10,Pica hudsonia,Black-billed Magpie,143853
8911257,2017-11-23,2017-11-23 21:24:12 UTC,654081,51.0341213939,-114.1878451698,96,Pica hudsonia,Black-billed Magpie,143853
8911441,2017-11-23,2017-11-23 21:39:54 UTC,650759,51.0743471667,-114.1280583333,10,Pica hudsonia,Black-billed Magpie,143853
8913075,2017-11-23,2017-11-23 22:55:57 UTC,649806,51.0416221619,-114.0991821289,,Sciurus carolinensis,Eastern Gray Squirrel,46017
8913184,2017-11-23,2017-11-23 22:29:37 UTC,658923,51.0562544168,-114.0715818106,50,Sciurus carolinensis,Eastern Gray Squirrel,46017
8913216,2017-11-23,2017-11-24 00:26:32 UTC,658923,51.1135962901,-113.9336177177,54,Lepus townsendii,White-tailed Jackrabbit,43145
8913271,2017-11-23,2017-11-23 22:50:51 UTC,658923,51.0545812129,-114.0669881647,500,Anas platyrhynchos,Mallard,6930
8918166,2017-11-22,2017-11-22 22:56:47 UTC,653397,51.059445958,-114.0892127482,35,Sciurus carolinensis,Eastern Gray Squirrel,46017
8918256,2017-11-24,2017-11-24 15:36:07 UTC,653284,50.9723666667,-114.0596778333,5,Branta canadensis,Canada Goose,7089
8918703,2017-11-24,2017-11-24 16:23:26 UTC,650748,51.1229778333,-114.2089216667,5,Pica hudsonia,Black-billed Magpie,143853
8918721,2017-11-24,2017-11-24 16:38:04 UTC,650748,51.0800361667,-114.1235111667,10,Columba livia,Rock Pigeon,3017
8920200,2017-11-22,2017-11-22 22:54:30 UTC,653397,51.0593063864,-114.0895054027,72,Sciurus carolinensis,Eastern Gray Squirrel,46017
8920225,2017-11-22,2017-11-22 22:50:36 UTC,653397,51.0579889238,-114.0904023044,79,Pica hudsonia,Black-billed Magpie,143853
8920265,2017-11-22,2017-11-22 22:46:21 UTC,653397,51.0580723616,-114.0904856778,41,Sciurus carolinensis,Eastern Gray Squirrel,46017
8920266,2017-11-23,2017-11-23 21:26:14 UTC,653115,51.0781288147,-114.1324539185,,Pica hudsonia,Black-billed Magpie,143853
8920292,2017-11-24,2017-11-24 13:29:47 UTC,653115,51.0773582458,-114.1309585571,,Lepus townsendii,White-tailed Jackrabbit,43145
8920309,2017-11-24,2017-11-24 18:55:01 UTC,653115,51.076789856,-114.1295852661,,Pica hudsonia,Black-billed Magpie,143853
8920584,2017-11-24,2017-11-24 19:29:36 UTC,649806,51.0784339905,-114.1292495728,,Columba livia domestica,Feral Pigeon,122767
8921199,2017-11-24,2017-11-24 20:45:38 UTC,650748,51.1086841361,-114.2179279577,22,Pica hudsonia,Black-billed Magpie,143853
8921299,2017-11-24,2017-11-24 20:58:02 UTC,702451,51.0796156107,-114.1306908802,10,Pica hudsonia,Black-billed Magpie,143853
8921978,2017-11-24,2017-11-24 19:44:48 UTC,649806,51.0784988403,-114.1305999756,,Pica hudsonia,Black-billed Magpie,143853
8922048,2017-11-24,2017-11-24 21:07:24 UTC,650558,51.05405,-114.1183166667,65,Pica hudsonia,Black-billed Magpie,143853
8922429,2017-11-24,2017-11-24 19:52:41 UTC,651108,50.8798219445,-113.9829633873,33579,Sciurus carolinensis,Eastern Gray Squirrel,46017
8922445,2017-11-24,2017-11-24 20:02:33 UTC,651108,50.8935766822,-113.9862592779,16511,Columba livia domestica,Feral Pigeon,122767
8922982,2017-11-24,2017-11-24 22:19:37 UTC,654221,51.0789146423,-114.133140564,,Sciurus carolinensis,Eastern Gray Squirrel,46017
8924563,2017-11-24,2017-11-25 00:45:00 UTC,657105,51.073033982,-114.1238750517,5504,Lepus townsendii,White-tailed Jackrabbit,43145
8924578,2017-11-24,2017-11-24 21:48:38 UTC,657105,51.0586433411,-114.1239242554,,Sciurus carolinensis,Eastern Gray Squirrel,46017
8924589,2017-11-24,2017-11-24 21:47:51 UTC,657105,51.0587120056,-114.1239776611,,Sciurus carolinensis,Eastern Gray Squirrel,46017
8924607,2017-11-24,2017-11-24 21:43:23 UTC,657105,51.058921814,-114.1270446777,,Sciurus carolinensis,Eastern Gray Squirrel,46017
8924612,2017-11-24,2017-11-24 21:16:32 UTC,657105,51.0616149902,-114.1179046631,,Pica hudsonia,Black-billed Magpie,143853
8924617,2017-11-24,2017-11-24 20:54:20 UTC,657105,51.0766792297,-114.1284103394,,Pica hudsonia,Black-billed Magpie,143853
8924634,2017-11-24,2017-11-24 15:25:00 UTC,657105,51.0575560314,-114.1204300895,1376,Sciurus carolinensis,Eastern Gray Squirrel,46017
8924643,2017-11-24,2017-11-25 02:29:26 UTC,657105,51.0563154222,-114.1004161164,2752,Lepus townsendii,White-tailed Jackrabbit,43145
8926721,2017-11-23,2017-11-23 21:08:26 UTC,650759,51.0631305,-114.1077888333,10,Passer domesticus,House Sparrow,13858
8926731,2017-11-24,2017-11-24 15:28:13 UTC,650759,51.0645945,-114.1091305,10,Sciurus carolinensis,Eastern Gray Squirrel,46017
8926742,2017-11-24,2017-11-24 15:50:49 UTC,650759,51.0646361667,-114.1090916667,10,Pica hudsonia,Black-billed Magpie,143853
8926762,2017-11-24,2017-11-24 21:52:31 UTC,650759,51.0769361667,-114.1274111667,10,Passer domesticus,House Sparrow,13858
8926766,2017-11-24,2017-11-24 23:00:46 UTC,650759,51.0636666667,-114.1076971667,10,Sciurus carolinensis,Eastern Gray Squirrel,46017
8926770,2017-11-24,2017-11-24 23:01:49 UTC,650759,51.0643528333,-114.1077028333,10,Sciurus carolinensis,Eastern Gray Squirrel,46017
8926774,2017-11-24,2017-11-24 23:01:54 UTC,650759,51.0643666667,-114.1077028333,10,Pica hudsonia,Black-billed Magpie,143853
8926782,2017-11-24,2017-11-24 23:06:32 UTC,650759,51.0660583333,-114.1093221667,10,Pica hudsonia,Black-billed Magpie,143853
8926786,2017-11-24,2017-11-24 23:06:45 UTC,650759,51.0661666667,-114.1094055,10,Sciurus carolinensis,Eastern Gray Squirrel,46017
8926814,2017-11-24,2017-11-25 00:10:03 UTC,650759,51.063175,-114.1107333333,10,Lepus townsendii,White-tailed Jackrabbit,43145
8926825,2017-11-24,2017-11-25 00:13:48 UTC,650759,51.0615611667,-114.1097805,10,Lepus townsendii,White-tailed Jackrabbit,43145
8926857,2017-11-24,2017-11-25 00:15:45 UTC,650759,51.0623695,-114.1092083333,10,Lepus townsendii,White-tailed Jackrabbit,43145
8926868,2017-11-24,2017-11-25 00:19:29 UTC,650759,51.0627528333,-114.1078416667,10,Lepus townsendii,White-tailed Jackrabbit,43145
8927300,2017-11-24,,695277,51.07816,-114.135801,,Lepus townsendii,White-tailed Jackrabbit,43145
8931038,2017-11-25,2017-11-25 15:35:15 UTC,653284,50.9867533333,-113.9642633333,10,Pica hudsonia,Black-billed Magpie,143853
8932949,2017-11-25,2017-11-25 20:10:00 UTC,100637,50.9785832453,-114.1044588036,366,Anas platyrhynchos,Mallard,6930
8932950,2017-11-25,2017-11-25 19:15:00 UTC,100637,50.9861934879,-114.1041380167,8,Lepus townsendii,White-tailed Jackrabbit,43145
8933050,2017-11-24,2017-11-24 18:32:00 UTC,100637,50.9776240268,-114.1164321847,7,Poecile atricapillus,Black-capped Chickadee,144815
8933151,2017-11-17,2017-11-17 18:46:00 UTC,100637,50.9700093,-114.086095,1483,Junco hyemalis,Dark-eyed Junco,10094
8933152,2017-11-15,2017-11-15 17:48:00 UTC,100637,50.9700093,-114.086095,1483,Haemorhous mexicanus,House Finch,199840
8934168,2017-11-25,2017-11-25 23:48:41 UTC,654081,50.9750451644,-114.0313422357,6,Odocoileus virginianus,White-tailed Deer,42223
8934186,2017-11-25,2017-11-25 23:51:21 UTC,654081,50.9751041431,-114.0313401554,4,Odocoileus virginianus,White-tailed Deer,42223
8934255,2017-11-25,2017-11-25 23:47:43 UTC,653284,50.976105,-114.0600361667,5,Sciurus carolinensis,Eastern Gray Squirrel,46017
8934258,2017-11-25,2017-11-25 23:42:56 UTC,653284,50.9778283333,-114.0609138333,5,Sciurus carolinensis,Eastern Gray Squirrel,46017
8937293,2017-11-25,2017-11-25 21:58:13 UTC,650759,51.062775,-114.1092083333,5,Sciurus carolinensis,Eastern Gray Squirrel,46017
8937310,2017-11-25,2017-11-25 22:45:02 UTC,650759,51.0646388333,-114.1084583333,65,Pica hudsonia,Black-billed Magpie,143853
8937316,2017-11-25,2017-11-25 22:45:52 UTC,650759,51.0651445,-114.1085195,10,Pica hudsonia,Black-billed Magpie,143853
8937319,2017-11-25,2017-11-25 23:25:07 UTC,650759,51.0782583333,-114.1411666667,10,Pica hudsonia,Black-billed Magpie,143853
8937333,2017-11-25,2017-11-25 23:27:46 UTC,650759,51.0784445,-114.1323083333,10,Pica hudsonia,Black-billed Magpie,143853
8937350,2017-11-25,2017-11-25 23:28:17 UTC,650759,51.07845,-114.1326055,10,Lepus townsendii,White-tailed Jackrabbit,43145
8937355,2017-11-25,2017-11-25 23:29:31 UTC,650759,51.0785833333,-114.1328055,10,Lepus townsendii,White-tailed Jackrabbit,43145
8937363,2017-11-25,2017-11-25 23:31:46 UTC,650759,51.0793583333,-114.1320195,10,Lepus townsendii,White-tailed Jackrabbit,43145
8937383,2017-11-25,2017-11-25 23:32:59 UTC,650759,51.079125,-114.1328195,10,Sciurus carolinensis,Eastern Gray Squirrel,46017
8937397,2017-11-25,2017-11-25 23:33:08 UTC,650759,51.0791471667,-114.1326916667,10,Sciurus carolinensis,Eastern Gray Squirrel,46017
8937419,2017-11-25,2017-11-25 23:33:17 UTC,650759,51.07915,-114.1326138333,10,Lepus townsendii,White-tailed Jackrabbit,43145
8937435,2017-11-25,2017-11-25 23:33:51 UTC,650759,51.0792111667,-114.1331111667,10,Sciurus carolinensis,Eastern Gray Squirrel,46017
8937440,2017-11-25,2017-11-25 23:35:37 UTC,650759,51.0786666667,-114.1394195,10,Lepus townsendii,White-tailed Jackrabbit,43145
8937458,2017-11-25,2017-11-26 04:08:46 UTC,650759,51.0615305,-114.1082611667,10,Lepus townsendii,White-tailed Jackrabbit,43145
8937768,2017-11-25,2017-11-25 20:18:20 UTC,657141,51.0658138333,-114.0878305,30,Sciurus carolinensis,Eastern Gray Squirrel,46017
8937803,2017-11-25,2017-11-25 21:53:19 UTC,657141,51.0459666667,-114.0802611667,30,Columba livia domestica,Feral Pigeon,122767
8937807,2017-11-25,2017-11-25 20:49:08 UTC,657141,51.0639195,-114.0903333333,10,Pica hudsonia,Black-billed Magpie,143853
8937942,2017-11-25,2017-11-25 19:09:43 UTC,657141,51.1122805,-113.94075,10,Pica hudsonia,Black-billed Magpie,143853
8937970,2017-11-25,2017-11-25 15:29:21 UTC,657141,51.1107861667,-113.9354783333,8,Sciurus carolinensis,Eastern Gray Squirrel,46017
8941506,2017-11-26,,695277,51.132693,-113.942823,2074,Pica hudsonia,Black-billed Magpie,143853
8943162,2017-11-25,2017-11-25 21:49:11 UTC,654087,51.0755055,-114.1346888333,5,Lepus townsendii,White-tailed Jackrabbit,43145
8943173,2017-11-26,2017-11-26 18:29:58 UTC,654087,51.0756805,-114.1345666667,10,Pica hudsonia,Black-billed Magpie,143853
8943175,2017-11-26,2017-11-26 18:30:05 UTC,654087,51.0757445,-114.1345221667,10,Sciurus carolinensis,Eastern Gray Squirrel,46017
8943176,2017-11-26,2017-11-26 18:30:28 UTC,654087,51.0759,-114.1341638333,10,Pica hudsonia,Black-billed Magpie,143853
8943846,2017-11-26,,695277,51.132693,-113.942823,2074,Pica hudsonia,Black-billed Magpie,143853
8944494,2017-11-26,2017-11-26 20:21:03 UTC,650558,51.0510055,-114.0876221667,10,Pica hudsonia,Black-billed Magpie,143853
8944514,2017-11-26,2017-11-26 20:26:07 UTC,650558,51.0521555,-114.0842361667,10,Pica hudsonia,Black-billed Magpie,143853
8944518,2017-11-26,2017-11-26 20:29:52 UTC,650558,51.0526861667,-114.0844028333,10,Pica hudsonia,Black-billed Magpie,143853
8944570,2017-11-26,2017-11-26 20:30:25 UTC,650558,51.0529861667,-114.0845416667,10,Pica hudsonia,Black-billed Magpie,143853
8944578,2017-11-26,2017-11-26 20:42:14 UTC,650558,51.0543416667,-114.0867388333,10,Columba livia domestica,Feral Pigeon,122767
8944586,2017-11-26,2017-11-26 20:42:21 UTC,650558,51.0543583333,-114.0867083333,10,Sciurus carolinensis,Eastern Gray Squirrel,46017
8944594,2017-11-26,2017-11-26 16:22:03 UTC,650748,51.0567965423,-114.0669243712,332,Branta canadensis,Canada Goose,7089
8946482,2017-11-26,,695277,51.170645,-113.959501,950,Sciurus carolinensis,Eastern Gray Squirrel,46017
8946684,2017-11-25,2017-11-26 03:30:00 UTC,654221,51.0798294973,-114.1310150921,516,Lepus townsendii,White-tailed Jackrabbit,43145
8949214,2017-11-26,2017-11-27 00:21:22 UTC,657141,51.1189485247,-113.9379071394,22,Lepus townsendii,White-tailed Jackrabbit,43145
8949222,2017-11-26,2017-11-26 23:55:04 UTC,657141,51.1192969842,-113.937837091,22,Branta canadensis,Canada Goose,7089
8951362,2017-11-24,2017-11-25 00:07:36 UTC,650970,51.0769471667,-114.132575,65,Lepus townsendii,White-tailed Jackrabbit,43145
8951369,2017-11-24,2017-11-25 00:09:55 UTC,650970,51.0754195,-114.1342555,10,Lepus townsendii,White-tailed Jackrabbit,43145
8951483,2017-11-23,,652581,51.07816,-114.135801,83,Lepus townsendii,White-tailed Jackrabbit,43145
8951490,2017-11-24,,652581,51.07816,-114.135801,83,Pica hudsonia,Black-billed Magpie,143853
8951498,2017-11-25,,652581,51.147442,-114.081717,224,Lepus townsendii,White-tailed Jackrabbit,43145
8951508,2017-11-26,,652581,51.150377,-114.084077,83,Lepus townsendii,White-tailed Jackrabbit,43145
8953225,2017-11-24,2017-11-24 18:57:48 UTC,650970,51.0779721667,-114.1326361667,10,Sciurus carolinensis,Eastern Gray Squirrel,46017
8953433,2017-11-27,2017-11-27 15:37:40 UTC,657105,51.057926178,-114.120010376,,Lepus townsendii,White-tailed Jackrabbit,43145
8953436,2017-11-27,2017-11-27 15:32:33 UTC,657105,51.0579376221,-114.119682312,,Lepus townsendii,White-tailed Jackrabbit,43145
8953869,2017-11-27,2017-11-27 16:19:01 UTC,650558,51.0541805,-114.0914916667,65,Pica hudsonia,Black-billed Magpie,143853
8953873,2017-11-27,2017-11-27 16:21:19 UTC,650558,51.0552778333,-114.0899721667,65,Sciurus carolinensis,Eastern Gray Squirrel,46017
8953875,2017-11-27,2017-11-27 16:24:30 UTC,650558,51.0561971667,-114.0868083333,65,Pica hudsonia,Black-billed Magpie,143853
8953908,2017-11-27,2017-11-27 16:38:48 UTC,650755,51.08005128,-114.12359506,3,Columba livia domestica,Feral Pigeon,122767
8954034,2017-11-27,2017-11-27 16:24:40 UTC,650558,51.0562166667,-114.0866611667,65,Lepus townsendii,White-tailed Jackrabbit,43145
8954035,2017-11-27,2017-11-27 16:25:09 UTC,650558,51.0562221667,-114.0867611667,65,Sciurus carolinensis,Eastern Gray Squirrel,46017
8954038,2017-11-27,2017-11-27 16:26:03 UTC,650558,51.0564195,-114.0863278333,65,Passer domesticus,House Sparrow,13858
8954039,2017-11-27,2017-11-27 16:34:35 UTC,650558,51.05645,-114.0846861667,65,Pica hudsonia,Black-billed Magpie,143853
8954045,2017-11-27,2017-11-27 16:38:11 UTC,650748,51.0800583333,-114.12345,10,Columba livia domestica,Feral Pigeon,122767
8954280,2017-11-27,2017-11-27 16:38:00 UTC,654081,51.0802245,-114.1325925,21,Sciurus carolinensis,Eastern Gray Squirrel,46017
8954945,2017-11-27,2017-11-27 18:38:15 UTC,650558,51.0675611667,-114.1150138333,65,Passer domesticus,House Sparrow,13858
8955240,2017-11-27,2017-11-27 19:12:08 UTC,650558,51.0534221667,-114.0865166667,65,Pica hudsonia,Black-billed Magpie,143853
8955245,2017-11-27,2017-11-27 18:41:52 UTC,650558,51.0672695,-114.1153416667,65,Pica hudsonia,Black-billed Magpie,143853
8955280,2017-11-23,2017-11-23 21:02:04 UTC,653499,51.0813380253,-114.1211495921,1376,Pica hudsonia,Black-billed Magpie,143853
8956710,2017-11-27,2017-11-27 21:36:40 UTC,657105,51.0766220093,-114.1291046143,,Pica hudsonia,Black-billed Magpie,143853
8956814,2017-11-27,2017-11-27 18:12:37 UTC,653284,51.0804638333,-114.1258388333,10,Sciurus carolinensis,Eastern Gray Squirrel,46017
8956832,2017-11-27,2017-11-27 14:52:50 UTC,653115,51.0763015747,-114.130241394,,Lepus townsendii,White-tailed Jackrabbit,43145
8957156,2017-11-27,2017-11-27 22:21:47 UTC,650558,51.053475,-114.0863721667,65,Poecile atricapillus,Black-capped Chickadee,144815
8957322,2017-11-27,2017-11-27 22:28:21 UTC,650558,51.0534028333,-114.0933,65,Pica hudsonia,Black-billed Magpie,143853
8957517,2017-11-27,2017-11-27 22:36:10 UTC,653245,51.1398052538,-114.1325025097,1155,Pica hudsonia,Black-billed Magpie,143853
8957634,2017-11-27,2017-11-27 23:03:52 UTC,702451,51.0776537424,-114.1740986613,5,Sciurus carolinensis,Eastern Gray Squirrel,46017
8957932,2017-11-27,2017-11-27 23:32:12 UTC,702451,51.0851834994,-114.1930409243,5,Sciurus carolinensis,Eastern Gray Squirrel,46017
8957953,2017-11-27,2017-11-27 23:36:31 UTC,702451,51.0856197775,-114.1921428033,5,Loxia leucoptera,White-winged Crossbill,10423
8957968,2017-11-27,2017-11-27 23:37:38 UTC,650748,51.1085195,-114.2178583333,5,Pica hudsonia,Black-billed Magpie,143853
8959164,2017-11-27,2017-11-27 21:03:38 UTC,654087,51.0756138333,-114.1346805,10,Lepus,Hares and Jackrabbits,43117
8959165,2017-11-27,2017-11-27 21:03:27 UTC,654087,51.0756695,-114.1345583333,10,Pica hudsonia,Black-billed Magpie,143853
8959169,2017-11-27,2017-11-27 21:02:55 UTC,654087,51.0760111667,-114.1339333333,10,Pica hudsonia,Black-billed Magpie,143853
8960468,2017-11-27,,652581,51.152704,-114.085741,857,Pica hudsonia,Black-billed Magpie,143853
8961823,2017-11-27,2017-11-27 14:52:56 UTC,653115,51.0763015747,-114.130241394,,Sciurus carolinensis,Eastern Gray Squirrel,46017
8962591,2017-11-27,2017-11-27 20:18:58 UTC,695277,51.1266570566,-113.9527739212,5504,Pica hudsonia,Black-billed Magpie,143853
8964494,2017-11-28,2017-11-28 15:46:48 UTC,649806,51.0469360352,-114.0772476196,,Passer domesticus,House Sparrow,13858
8964514,2017-11-28,2017-11-28 15:33:25 UTC,650748,51.0799333333,-114.1335971667,65,Sciurus carolinensis,Eastern Gray Squirrel,46017
8964516,2017-11-28,2017-11-28 15:33:24 UTC,650748,51.0789388333,-114.1327221667,511,Sciurus carolinensis,Eastern Gray Squirrel,46017
8965345,2017-11-28,2017-11-28 15:36:56 UTC,653284,50.9724116667,-114.0597221667,5,Pica hudsonia,Black-billed Magpie,143853
8966084,2017-11-28,2017-11-28 15:50:57 UTC,653115,51.0699157715,-114.1250228882,,Pica hudsonia,Black-billed Magpie,143853
8966403,2017-11-28,2017-11-28 18:43:31 UTC,653397,51.0566667475,-114.0844289453,22,Pica hudsonia,Black-billed Magpie,143853
8966706,2017-11-28,2017-11-28 19:14:08 UTC,650755,51.0780466,-114.1296064,30,Columba livia domestica,Feral Pigeon,122767
8967609,2017-11-28,2017-11-28 19:11:10 UTC,650558,51.0778528333,-114.1303111667,65,Columba livia domestica,Feral Pigeon,122767
8967728,2017-11-28,2017-11-28 20:15:42 UTC,650558,51.0798221667,-114.1296778333,65,Lepus townsendii,White-tailed Jackrabbit,43145
8968745,2017-11-28,2017-11-28 21:12:11 UTC,654081,51.0417454697,-114.1242496128,4,Columba livia domestica,Feral Pigeon,122767
8969000,2017-11-28,2017-11-28 21:17:08 UTC,650748,51.0788166667,-114.1296471667,50,Pica hudsonia,Black-billed Magpie,143853
8969021,2017-11-28,2017-11-28 21:18:08 UTC,650748,51.0779388333,-114.1285778333,10,Pica hudsonia,Black-billed Magpie,143853
8969037,2017-11-28,2017-11-28 21:18:30 UTC,650748,51.0777278333,-114.12835,10,Pica hudsonia,Black-billed Magpie,143853
8970698,2017-11-28,2017-11-28 23:04:11 UTC,650755,51.0801411,-114.12319813,4,Columba livia domestica,Feral Pigeon,122767
8970769,2017-11-28,2017-11-28 22:59:24 UTC,702451,51.1076293979,-114.1057365296,5,Pica hudsonia,Black-billed Magpie,143853
8970937,2017-11-28,2017-11-28 22:31:16 UTC,653245,51.14239213,-114.129802971,62,Pica hudsonia,Black-billed Magpie,143853
